protocol,method,tau,true_class,pred_class,count,rate
S,SCE,0.3,akiec,vasc,4.0,0.017543859649122806
S,SCE,0.3,akiec,df,9.0,0.039473684210526314
S,SCE,0.3,vasc,nv,0.0,0.0
S,SCE,0.3,vasc,bkl,0.0,0.0
S,SCE,0.3,vasc,mel,3.0,0.030612244897959183
S,SCE,0.3,vasc,bcc,11.0,0.11224489795918367
S,SCE,0.3,vasc,akiec,2.0,0.02040816326530612
S,SCE,0.3,vasc,vasc,74.0,0.7551020408163265
S,SCE,0.3,vasc,df,8.0,0.08163265306122448
S,SCE,0.3,df,nv,1.0,0.0136986301369863
S,SCE,0.3,df,bkl,3.0,0.0410958904109589
S,SCE,0.3,df,mel,1.0,0.0136986301369863
S,SCE,0.3,df,bcc,9.0,0.1232876712328767
S,SCE,0.3,df,akiec,9.0,0.1232876712328767
S,SCE,0.3,df,vasc,3.0,0.0410958904109589
S,SCE,0.3,df,df,47.0,0.6438356164383562
S,SCE,0.4,nv,nv,804.0,0.14880621876735148
S,SCE,0.4,nv,bkl,385.0,0.07125670923560985
S,SCE,0.4,nv,mel,1497.0,0.27706829539144917
S,SCE,0.4,nv,bcc,456.0,0.0843975569128262
S,SCE,0.4,nv,akiec,376.0,0.06959096798075143
S,SCE,0.4,nv,vasc,1027.0,0.1900795854155099
S,SCE,0.4,nv,df,858.0,0.15880066629650194
S,SCE,0.4,bkl,nv,7.0,0.009628610729023384
S,SCE,0.4,bkl,bkl,264.0,0.3631361760660248
S,SCE,0.4,bkl,mel,83.0,0.11416781292984869
S,SCE,0.4,bkl,bcc,86.0,0.11829436038514443
S,SCE,0.4,bkl,akiec,211.0,0.2902338376891334
S,SCE,0.4,bkl,vasc,18.0,0.024759284731774415
S,SCE,0.4,bkl,df,58.0,0.07977991746905089
S,SCE,0.4,mel,nv,4.0,0.006514657980456026
S,SCE,0.4,mel,bkl,114.0,0.18566775244299674
S,SCE,0.4,mel,mel,260.0,0.4234527687296417
S,SCE,0.4,mel,bcc,68.0,0.11074918566775244
S,SCE,0.4,mel,akiec,136.0,0.22149837133550487
S,SCE,0.4,mel,vasc,9.0,0.014657980456026058
S,SCE,0.4,mel,df,23.0,0.03745928338762215
S,SCE,0.4,bcc,nv,0.0,0.0
S,SCE,0.4,bcc,bkl,6.0,0.01834862385321101
S,SCE,0.4,bcc,mel,3.0,0.009174311926605505
S,SCE,0.4,bcc,bcc,225.0,0.6880733944954128
S,SCE,0.4,bcc,akiec,61.0,0.18654434250764526
S,SCE,0.4,bcc,vasc,18.0,0.05504587155963303
S,SCE,0.4,bcc,df,14.0,0.04281345565749235
S,SCE,0.4,akiec,nv,0.0,0.0
S,SCE,0.4,akiec,bkl,10.0,0.043859649122807015
S,SCE,0.4,akiec,mel,5.0,0.021929824561403508
S,SCE,0.4,akiec,bcc,38.0,0.16666666666666666
S,SCE,0.4,akiec,akiec,166.0,0.7280701754385965
S,SCE,0.4,akiec,vasc,2.0,0.008771929824561403
S,SCE,0.4,akiec,df,7.0,0.03070175438596491
S,SCE,0.4,vasc,nv,0.0,0.0
S,SCE,0.4,vasc,bkl,0.0,0.0
S,SCE,0.4,vasc,mel,1.0,0.01020408163265306
S,SCE,0.4,vasc,bcc,7.0,0.07142857142857142
S,SCE,0.4,vasc,akiec,2.0,0.02040816326530612
S,SCE,0.4,vasc,vasc,81.0,0.826530612244898
S,SCE,0.4,vasc,df,7.0,0.07142857142857142
S,SCE,0.4,df,nv,0.0,0.0
S,SCE,0.4,df,bkl,3.0,0.0410958904109589
S,SCE,0.4,df,mel,0.0,0.0
S,SCE,0.4,df,bcc,13.0,0.1780821917808219
S,SCE,0.4,df,akiec,11.0,0.1506849315068493
S,SCE,0.4,df,vasc,1.0,0.0136986301369863
S,SCE,0.4,df,df,45.0,0.6164383561643836
S,SCE,0.5,nv,nv,364.0,0.06736997964094021
S,SCE,0.5,nv,bkl,432.0,0.07995558023320377
S,SCE,0.5,nv,mel,1645.0,0.30446048491578753
S,SCE,0.5,nv,bcc,460.0,0.08513788635942994
S,SCE,0.5,nv,akiec,406.0,0.07514343883027948
S,SCE,0.5,nv,vasc,1166.0,0.21580603368498982
S,SCE,0.5,nv,df,930.0,0.17212659633536925
S,SCE,0.5,bkl,nv,8.0,0.011004126547455296
S,SCE,0.5,bkl,bkl,231.0,0.3177441540577717
S,SCE,0.5,bkl,mel,69.0,0.09491059147180192
S,SCE,0.5,bkl,bcc,94.0,0.12929848693259974
S,SCE,0.5,bkl,akiec,228.0,0.31361760660247595
S,SCE,0.5,bkl,vasc,22.0,0.030261348005502064
S,SCE,0.5,bkl,df,75.0,0.1031636863823934
S,SCE,0.5,mel,nv,4.0,0.006514657980456026
S,SCE,0.5,mel,bkl,121.0,0.1970684039087948
S,SCE,0.5,mel,mel,212.0,0.34527687296416937
S,SCE,0.5,mel,bcc,72.0,0.11726384364820847
S,SCE,0.5,mel,akiec,152.0,0.247557003257329
S,SCE,0.5,mel,vasc,14.0,0.02280130293159609
S,SCE,0.5,mel,df,39.0,0.06351791530944625
S,SCE,0.5,bcc,nv,0.0,0.0
S,SCE,0.5,bcc,bkl,2.0,0.0061162079510703364
S,SCE,0.5,bcc,mel,1.0,0.0030581039755351682
S,SCE,0.5,bcc,bcc,213.0,0.6513761467889908
S,SCE,0.5,bcc,akiec,69.0,0.21100917431192662
S,SCE,0.5,bcc,vasc,12.0,0.03669724770642202
S,SCE,0.5,bcc,df,30.0,0.09174311926605505
S,SCE,0.5,akiec,nv,0.0,0.0
S,SCE,0.5,akiec,bkl,11.0,0.04824561403508772
S,SCE,0.5,akiec,mel,5.0,0.021929824561403508
S,SCE,0.5,akiec,bcc,32.0,0.14035087719298245
S,SCE,0.5,akiec,akiec,166.0,0.7280701754385965
S,SCE,0.5,akiec,vasc,1.0,0.0043859649122807015
S,SCE,0.5,akiec,df,13.0,0.05701754385964912
S,SCE,0.5,vasc,nv,0.0,0.0
S,SCE,0.5,vasc,bkl,1.0,0.01020408163265306
S,SCE,0.5,vasc,mel,1.0,0.01020408163265306
S,SCE,0.5,vasc,bcc,7.0,0.07142857142857142
S,SCE,0.5,vasc,akiec,2.0,0.02040816326530612
S,SCE,0.5,vasc,vasc,80.0,0.8163265306122449
S,SCE,0.5,vasc,df,7.0,0.07142857142857142
S,SCE,0.5,df,nv,1.0,0.0136986301369863
S,SCE,0.5,df,bkl,1.0,0.0136986301369863
S,SCE,0.5,df,mel,0.0,0.0
S,SCE,0.5,df,bcc,13.0,0.1780821917808219
S,SCE,0.5,df,akiec,13.0,0.1780821917808219
S,SCE,0.5,df,vasc,1.0,0.0136986301369863
S,SCE,0.5,df,df,44.0,0.6027397260273972
S,ELR,0.0,nv,nv,467.0,0.0864334628909865
S,ELR,0.0,nv,bkl,234.0,0.043309272626318715
S,ELR,0.0,nv,mel,1385.0,0.2563390708865445
S,ELR,0.0,nv,bcc,167.0,0.03090875439570609
S,ELR,0.0,nv,akiec,208.0,0.03849713122339441
S,ELR,0.0,nv,vasc,431.0,0.07977049787155284
S,ELR,0.0,nv,df,2511.0,0.4647418101054969
S,ELR,0.0,bkl,nv,3.0,0.0041265474552957355
S,ELR,0.0,bkl,bkl,261.0,0.35900962861072905
S,ELR,0.0,bkl,mel,166.0,0.22833562585969738
S,ELR,0.0,bkl,bcc,54.0,0.07427785419532325
S,ELR,0.0,bkl,akiec,169.0,0.2324621733149931
S,ELR,0.0,bkl,vasc,10.0,0.013755158184319119
S,ELR,0.0,bkl,df,64.0,0.08803301237964237
S,ELR,0.0,mel,nv,2.0,0.003257328990228013
S,ELR,0.0,mel,bkl,26.0,0.04234527687296417
S,ELR,0.0,mel,mel,415.0,0.6758957654723127
S,ELR,0.0,mel,bcc,31.0,0.050488599348534204
S,ELR,0.0,mel,akiec,103.0,0.16775244299674266
S,ELR,0.0,mel,vasc,14.0,0.02280130293159609
S,ELR,0.0,mel,df,23.0,0.03745928338762215
S,ELR,0.0,bcc,nv,0.0,0.0
S,ELR,0.0,bcc,bkl,7.0,0.021406727828746176
S,ELR,0.0,bcc,mel,5.0,0.01529051987767584
S,ELR,0.0,bcc,bcc,237.0,0.7247706422018348
S,ELR,0.0,bcc,akiec,61.0,0.18654434250764526
S,ELR,0.0,bcc,vasc,5.0,0.01529051987767584
S,ELR,0.0,bcc,df,12.0,0.03669724770642202
S,ELR,0.0,akiec,nv,0.0,0.0
S,ELR,0.0,akiec,bkl,11.0,0.04824561403508772
S,ELR,0.0,akiec,mel,14.0,0.06140350877192982
S,ELR,0.0,akiec,bcc,35.0,0.15350877192982457
S,ELR,0.0,akiec,akiec,155.0,0.6798245614035088
S,ELR,0.0,akiec,vasc,4.0,0.017543859649122806
S,ELR,0.0,akiec,df,9.0,0.039473684210526314
S,ELR,0.0,vasc,nv,0.0,0.0
S,ELR,0.0,vasc,bkl,0.0,0.0
S,ELR,0.0,vasc,mel,1.0,0.01020408163265306
S,ELR,0.0,vasc,bcc,5.0,0.05102040816326531
S,ELR,0.0,vasc,akiec,2.0,0.02040816326530612
S,ELR,0.0,vasc,vasc,89.0,0.9081632653061225
S,ELR,0.0,vasc,df,1.0,0.01020408163265306
S,ELR,0.0,df,nv,0.0,0.0
S,ELR,0.0,df,bkl,3.0,0.0410958904109589
S,ELR,0.0,df,mel,4.0,0.0547945205479452
S,ELR,0.0,df,bcc,9.0,0.1232876712328767
S,ELR,0.0,df,akiec,7.0,0.0958904109589041
S,ELR,0.0,df,vasc,0.0,0.0
S,ELR,0.0,df,df,50.0,0.684931506849315
S,ELR,0.1,nv,nv,0.0,0.0
S,ELR,0.1,nv,bkl,212.0,0.03923746066999815
S,ELR,0.1,nv,mel,1501.0,0.2778086248380529
S,ELR,0.1,nv,bcc,383.0,0.07088654451230798
S,ELR,0.1,nv,akiec,520.0,0.09624282805848602
S,ELR,0.1,nv,vasc,1771.0,0.3277808624838053
S,ELR,0.1,nv,df,1016.0,0.18804367943734962
S,ELR,0.1,bkl,nv,0.0,0.0
S,ELR,0.1,bkl,bkl,213.0,0.29298486932599727
S,ELR,0.1,bkl,mel,104.0,0.14305364511691884
S,ELR,0.1,bkl,bcc,64.0,0.08803301237964237
S,ELR,0.1,bkl,akiec,236.0,0.3246217331499312
S,ELR,0.1,bkl,vasc,23.0,0.03163686382393398
S,ELR,0.1,bkl,df,87.0,0.11966987620357634
S,ELR,0.1,mel,nv,0.0,0.0
S,ELR,0.1,mel,bkl,39.0,0.06351791530944625
S,ELR,0.1,mel,mel,325.0,0.5293159609120521
S,ELR,0.1,mel,bcc,42.0,0.06840390879478828
S,ELR,0.1,mel,akiec,162.0,0.26384364820846906
S,ELR,0.1,mel,vasc,14.0,0.02280130293159609
S,ELR,0.1,mel,df,32.0,0.05211726384364821
S,ELR,0.1,bcc,nv,0.0,0.0
S,ELR,0.1,bcc,bkl,6.0,0.01834862385321101
S,ELR,0.1,bcc,mel,3.0,0.009174311926605505
S,ELR,0.1,bcc,bcc,227.0,0.6941896024464832
S,ELR,0.1,bcc,akiec,70.0,0.21406727828746178
S,ELR,0.1,bcc,vasc,5.0,0.01529051987767584
S,ELR,0.1,bcc,df,16.0,0.04892966360856269
S,ELR,0.1,akiec,nv,0.0,0.0
S,ELR,0.1,akiec,bkl,4.0,0.017543859649122806
S,ELR,0.1,akiec,mel,3.0,0.013157894736842105
S,ELR,0.1,akiec,bcc,38.0,0.16666666666666666
S,ELR,0.1,akiec,akiec,176.0,0.7719298245614035
S,ELR,0.1,akiec,vasc,0.0,0.0
S,ELR,0.1,akiec,df,7.0,0.03070175438596491
S,ELR,0.1,vasc,nv,0.0,0.0
S,ELR,0.1,vasc,bkl,0.0,0.0
S,ELR,0.1,vasc,mel,1.0,0.01020408163265306
S,ELR,0.1,vasc,bcc,7.0,0.07142857142857142
S,ELR,0.1,vasc,akiec,4.0,0.04081632653061224
S,ELR,0.1,vasc,vasc,84.0,0.8571428571428571
S,ELR,0.1,vasc,df,2.0,0.02040816326530612
S,ELR,0.1,df,nv,0.0,0.0
S,ELR,0.1,df,bkl,4.0,0.0547945205479452
S,ELR,0.1,df,mel,0.0,0.0
S,ELR,0.1,df,bcc,11.0,0.1506849315068493
S,ELR,0.1,df,akiec,6.0,0.0821917808219178
S,ELR,0.1,df,vasc,0.0,0.0
S,ELR,0.1,df,df,52.0,0.7123287671232876
S,ELR,0.2,nv,nv,2.0,0.00037016472330186933
S,ELR,0.2,nv,bkl,227.0,0.04201369609476217
S,ELR,0.2,nv,mel,1237.0,0.22894688136220617
S,ELR,0.2,nv,bcc,461.0,0.08532296872108087
S,ELR,0.2,nv,akiec,600.0,0.1110494169905608
S,ELR,0.2,nv,vasc,1788.0,0.33092726263187117
S,ELR,0.2,nv,df,1088.0,0.2013696094762169
S,ELR,0.2,bkl,nv,0.0,0.0
S,ELR,0.2,bkl,bkl,185.0,0.2544704264099037
S,ELR,0.2,bkl,mel,88.0,0.12104539202200826
S,ELR,0.2,bkl,bcc,86.0,0.11829436038514443
S,ELR,0.2,bkl,akiec,266.0,0.3658872077028886
S,ELR,0.2,bkl,vasc,23.0,0.03163686382393398
S,ELR,0.2,bkl,df,79.0,0.10866574965612105
S,ELR,0.2,mel,nv,0.0,0.0
S,ELR,0.2,mel,bkl,43.0,0.07003257328990228
S,ELR,0.2,mel,mel,264.0,0.42996742671009774
S,ELR,0.2,mel,bcc,57.0,0.09283387622149837
S,ELR,0.2,mel,akiec,192.0,0.3127035830618892
S,ELR,0.2,mel,vasc,20.0,0.03257328990228013
S,ELR,0.2,mel,df,38.0,0.06188925081433225
S,ELR,0.2,bcc,nv,0.0,0.0
S,ELR,0.2,bcc,bkl,1.0,0.0030581039755351682
S,ELR,0.2,bcc,mel,0.0,0.0
S,ELR,0.2,bcc,bcc,248.0,0.7584097859327217
S,ELR,0.2,bcc,akiec,57.0,0.1743119266055046
S,ELR,0.2,bcc,vasc,8.0,0.024464831804281346
S,ELR,0.2,bcc,df,13.0,0.039755351681957186
S,ELR,0.2,akiec,nv,0.0,0.0
S,ELR,0.2,akiec,bkl,4.0,0.017543859649122806
S,ELR,0.2,akiec,mel,1.0,0.0043859649122807015
S,ELR,0.2,akiec,bcc,37.0,0.16228070175438597
S,ELR,0.2,akiec,akiec,174.0,0.7631578947368421
S,ELR,0.2,akiec,vasc,1.0,0.0043859649122807015
S,ELR,0.2,akiec,df,11.0,0.04824561403508772
S,ELR,0.2,vasc,nv,0.0,0.0
S,ELR,0.2,vasc,bkl,1.0,0.01020408163265306
S,ELR,0.2,vasc,mel,1.0,0.01020408163265306
S,ELR,0.2,vasc,bcc,6.0,0.061224489795918366
S,ELR,0.2,vasc,akiec,2.0,0.02040816326530612
S,ELR,0.2,vasc,vasc,83.0,0.8469387755102041
S,ELR,0.2,vasc,df,5.0,0.05102040816326531
S,ELR,0.2,df,nv,0.0,0.0
S,ELR,0.2,df,bkl,3.0,0.0410958904109589
S,ELR,0.2,df,mel,0.0,0.0
S,ELR,0.2,df,bcc,9.0,0.1232876712328767
S,ELR,0.2,df,akiec,8.0,0.1095890410958904
S,ELR,0.2,df,vasc,2.0,0.0273972602739726
S,ELR,0.2,df,df,51.0,0.6986301369863014
S,ELR,0.3,nv,nv,0.0,0.0
S,ELR,0.3,nv,bkl,270.0,0.04997223764575236
S,ELR,0.3,nv,mel,847.0,0.15676476031834166
S,ELR,0.3,nv,bcc,451.0,0.08347214510457153
S,ELR,0.3,nv,akiec,678.0,0.1254858411993337
S,ELR,0.3,nv,vasc,1894.0,0.3505459929668703
S,ELR,0.3,nv,df,1263.0,0.23375902276513047
S,ELR,0.3,bkl,nv,0.0,0.0
S,ELR,0.3,bkl,bkl,162.0,0.22283356258596973
S,ELR,0.3,bkl,mel,49.0,0.06740027510316368
S,ELR,0.3,bkl,bcc,93.0,0.1279229711141678
S,ELR,0.3,bkl,akiec,287.0,0.3947730398899587
S,ELR,0.3,bkl,vasc,29.0,0.039889958734525444
S,ELR,0.3,bkl,df,107.0,0.14718019257221457
S,ELR,0.3,mel,nv,0.0,0.0
S,ELR,0.3,mel,bkl,65.0,0.10586319218241043
S,ELR,0.3,mel,mel,177.0,0.28827361563517917
S,ELR,0.3,mel,bcc,61.0,0.0993485342019544
S,ELR,0.3,mel,akiec,234.0,0.3811074918566775
S,ELR,0.3,mel,vasc,23.0,0.03745928338762215
S,ELR,0.3,mel,df,54.0,0.08794788273615635
S,ELR,0.3,bcc,nv,0.0,0.0
S,ELR,0.3,bcc,bkl,0.0,0.0
S,ELR,0.3,bcc,mel,0.0,0.0
S,ELR,0.3,bcc,bcc,228.0,0.6972477064220184
S,ELR,0.3,bcc,akiec,65.0,0.19877675840978593
S,ELR,0.3,bcc,vasc,11.0,0.03363914373088685
S,ELR,0.3,bcc,df,23.0,0.07033639143730887
S,ELR,0.3,akiec,nv,0.0,0.0
S,ELR,0.3,akiec,bkl,2.0,0.008771929824561403
S,ELR,0.3,akiec,mel,0.0,0.0
S,ELR,0.3,akiec,bcc,42.0,0.18421052631578946
S,ELR,0.3,akiec,akiec,169.0,0.7412280701754386
S,ELR,0.3,akiec,vasc,1.0,0.0043859649122807015
S,ELR,0.3,akiec,df,14.0,0.06140350877192982
S,ELR,0.3,vasc,nv,0.0,0.0
S,ELR,0.3,vasc,bkl,0.0,0.0
S,ELR,0.3,vasc,mel,1.0,0.01020408163265306
S,ELR,0.3,vasc,bcc,9.0,0.09183673469387756
S,ELR,0.3,vasc,akiec,0.0,0.0
S,ELR,0.3,vasc,vasc,80.0,0.8163265306122449
S,ELR,0.3,vasc,df,8.0,0.08163265306122448
S,ELR,0.3,df,nv,0.0,0.0
S,ELR,0.3,df,bkl,1.0,0.0136986301369863
S,ELR,0.3,df,mel,0.0,0.0
S,ELR,0.3,df,bcc,9.0,0.1232876712328767
S,ELR,0.3,df,akiec,9.0,0.1232876712328767
S,ELR,0.3,df,vasc,1.0,0.0136986301369863
S,ELR,0.3,df,df,53.0,0.726027397260274
S,ELR,0.4,nv,nv,0.0,0.0
S,ELR,0.4,nv,bkl,260.0,0.04812141402924301
S,ELR,0.4,nv,mel,623.0,0.11530631130853229
S,ELR,0.4,nv,bcc,526.0,0.09735332222839163
S,ELR,0.4,nv,akiec,757.0,0.14010734776975753
S,ELR,0.4,nv,vasc,1908.0,0.35313714602998336
S,ELR,0.4,nv,df,1329.0,0.24597445863409217
S,ELR,0.4,bkl,nv,0.0,0.0
S,ELR,0.4,bkl,bkl,97.0,0.13342503438789546
S,ELR,0.4,bkl,mel,45.0,0.061898211829436035
S,ELR,0.4,bkl,bcc,99.0,0.1361760660247593
S,ELR,0.4,bkl,akiec,350.0,0.4814305364511692
S,ELR,0.4,bkl,vasc,32.0,0.04401650618982118
S,ELR,0.4,bkl,df,104.0,0.14305364511691884
S,ELR,0.4,mel,nv,0.0,0.0
S,ELR,0.4,mel,bkl,76.0,0.1237785016286645
S,ELR,0.4,mel,mel,116.0,0.18892508143322476
S,ELR,0.4,mel,bcc,78.0,0.1270358306188925
S,ELR,0.4,mel,akiec,273.0,0.44462540716612375
S,ELR,0.4,mel,vasc,23.0,0.03745928338762215
S,ELR,0.4,mel,df,48.0,0.0781758957654723
S,ELR,0.4,bcc,nv,0.0,0.0
S,ELR,0.4,bcc,bkl,1.0,0.0030581039755351682
S,ELR,0.4,bcc,mel,1.0,0.0030581039755351682
S,ELR,0.4,bcc,bcc,216.0,0.6605504587155964
S,ELR,0.4,bcc,akiec,75.0,0.22935779816513763
S,ELR,0.4,bcc,vasc,16.0,0.04892966360856269
S,ELR,0.4,bcc,df,18.0,0.05504587155963303
S,ELR,0.4,akiec,nv,0.0,0.0
S,ELR,0.4,akiec,bkl,2.0,0.008771929824561403
S,ELR,0.4,akiec,mel,0.0,0.0
S,ELR,0.4,akiec,bcc,31.0,0.13596491228070176
S,ELR,0.4,akiec,akiec,178.0,0.7807017543859649
S,ELR,0.4,akiec,vasc,2.0,0.008771929824561403
S,ELR,0.4,akiec,df,15.0,0.06578947368421052
S,ELR,0.4,vasc,nv,0.0,0.0
S,ELR,0.4,vasc,bkl,0.0,0.0
S,ELR,0.4,vasc,mel,1.0,0.01020408163265306
S,ELR,0.4,vasc,bcc,9.0,0.09183673469387756
S,ELR,0.4,vasc,akiec,1.0,0.01020408163265306
S,ELR,0.4,vasc,vasc,82.0,0.8367346938775511
S,ELR,0.4,vasc,df,5.0,0.05102040816326531
S,ELR,0.4,df,nv,0.0,0.0
S,ELR,0.4,df,bkl,1.0,0.0136986301369863
S,ELR,0.4,df,mel,0.0,0.0
S,ELR,0.4,df,bcc,7.0,0.0958904109589041
S,ELR,0.4,df,akiec,13.0,0.1780821917808219
S,ELR,0.4,df,vasc,3.0,0.0410958904109589
S,ELR,0.4,df,df,49.0,0.6712328767123288
S,ELR,0.5,nv,nv,6.0,0.001110494169905608
S,ELR,0.5,nv,bkl,244.0,0.04516009624282806
S,ELR,0.5,nv,mel,478.0,0.08846936886914678
S,ELR,0.5,nv,bcc,529.0,0.09790856931334443
S,ELR,0.5,nv,akiec,841.0,0.15565426614843605
S,ELR,0.5,nv,vasc,2052.0,0.37978900610771793
S,ELR,0.5,nv,df,1253.0,0.23190819914862112
S,ELR,0.5,bkl,nv,0.0,0.0
S,ELR,0.5,bkl,bkl,76.0,0.10453920220082531
S,ELR,0.5,bkl,mel,19.0,0.026134800550206328
S,ELR,0.5,bkl,bcc,116.0,0.15955983493810177
S,ELR,0.5,bkl,akiec,345.0,0.47455295735900965
S,ELR,0.5,bkl,vasc,52.0,0.07152682255845942
S,ELR,0.5,bkl,df,119.0,0.16368638239339753
S,ELR,0.5,mel,nv,0.0,0.0
S,ELR,0.5,mel,bkl,61.0,0.0993485342019544
S,ELR,0.5,mel,mel,80.0,0.13029315960912052
S,ELR,0.5,mel,bcc,99.0,0.16123778501628663
S,ELR,0.5,mel,akiec,302.0,0.49185667752442996
S,ELR,0.5,mel,vasc,25.0,0.04071661237785016
S,ELR,0.5,mel,df,47.0,0.07654723127035831
S,ELR,0.5,bcc,nv,0.0,0.0
S,ELR,0.5,bcc,bkl,0.0,0.0
S,ELR,0.5,bcc,mel,0.0,0.0
S,ELR,0.5,bcc,bcc,205.0,0.6269113149847095
S,ELR,0.5,bcc,akiec,76.0,0.2324159021406728
S,ELR,0.5,bcc,vasc,13.0,0.039755351681957186
S,ELR,0.5,bcc,df,33.0,0.10091743119266056
S,ELR,0.5,akiec,nv,0.0,0.0
S,ELR,0.5,akiec,bkl,0.0,0.0
S,ELR,0.5,akiec,mel,0.0,0.0
S,ELR,0.5,akiec,bcc,36.0,0.15789473684210525
S,ELR,0.5,akiec,akiec,171.0,0.75
S,ELR,0.5,akiec,vasc,0.0,0.0
S,ELR,0.5,akiec,df,21.0,0.09210526315789473
S,ELR,0.5,vasc,nv,0.0,0.0
S,ELR,0.5,vasc,bkl,0.0,0.0
S,ELR,0.5,vasc,mel,1.0,0.01020408163265306
S,ELR,0.5,vasc,bcc,6.0,0.061224489795918366
S,ELR,0.5,vasc,akiec,2.0,0.02040816326530612
S,ELR,0.5,vasc,vasc,82.0,0.8367346938775511
S,ELR,0.5,vasc,df,7.0,0.07142857142857142
S,ELR,0.5,df,nv,0.0,0.0
S,ELR,0.5,df,bkl,0.0,0.0
S,ELR,0.5,df,mel,0.0,0.0
S,ELR,0.5,df,bcc,9.0,0.1232876712328767
S,ELR,0.5,df,akiec,11.0,0.1506849315068493
S,ELR,0.5,df,vasc,3.0,0.0410958904109589
S,ELR,0.5,df,df,50.0,0.684931506849315
S,AsyCo,0.0,nv,nv,1063.0,0.19674255043494354
S,AsyCo,0.0,nv,bkl,136.0,0.025171201184527113
S,AsyCo,0.0,nv,mel,1030.0,0.1906348325004627
S,AsyCo,0.0,nv,bcc,30.0,0.00555247084952804
S,AsyCo,0.0,nv,akiec,133.0,0.02461595409957431
S,AsyCo,0.0,nv,vasc,1418.0,0.26244678882102535
S,AsyCo,0.0,nv,df,1593.0,0.29483620210993894
S,AsyCo,0.0,bkl,nv,24.0,0.033012379642365884
S,AsyCo,0.0,bkl,bkl,145.0,0.19944979367262725
S,AsyCo,0.0,bkl,mel,143.0,0.19669876203576342
S,AsyCo,0.0,bkl,bcc,41.0,0.05639614855570839
S,AsyCo,0.0,bkl,akiec,130.0,0.17881705639614856
S,AsyCo,0.0,bkl,vasc,57.0,0.07840440165061899
S,AsyCo,0.0,bkl,df,187.0,0.25722145804676755
S,AsyCo,0.0,mel,nv,19.0,0.030944625407166124
S,AsyCo,0.0,mel,bkl,48.0,0.0781758957654723
S,AsyCo,0.0,mel,mel,320.0,0.5211726384364821
S,AsyCo,0.0,mel,bcc,6.0,0.009771986970684038
S,AsyCo,0.0,mel,akiec,63.0,0.10260586319218241
S,AsyCo,0.0,mel,vasc,83.0,0.13517915309446255
S,AsyCo,0.0,mel,df,75.0,0.12214983713355049
S,AsyCo,0.0,bcc,nv,0.0,0.0
S,AsyCo,0.0,bcc,bkl,9.0,0.027522935779816515
S,AsyCo,0.0,bcc,mel,9.0,0.027522935779816515
S,AsyCo,0.0,bcc,bcc,99.0,0.30275229357798167
S,AsyCo,0.0,bcc,akiec,68.0,0.20795107033639143
S,AsyCo,0.0,bcc,vasc,39.0,0.11926605504587157
S,AsyCo,0.0,bcc,df,103.0,0.3149847094801223
S,AsyCo,0.0,akiec,nv,0.0,0.0
S,AsyCo,0.0,akiec,bkl,9.0,0.039473684210526314
S,AsyCo,0.0,akiec,mel,17.0,0.07456140350877193
S,AsyCo,0.0,akiec,bcc,18.0,0.07894736842105263
S,AsyCo,0.0,akiec,akiec,130.0,0.5701754385964912
S,AsyCo,0.0,akiec,vasc,8.0,0.03508771929824561
S,AsyCo,0.0,akiec,df,46.0,0.20175438596491227
S,AsyCo,0.0,vasc,nv,1.0,0.01020408163265306
S,AsyCo,0.0,vasc,bkl,0.0,0.0
S,AsyCo,0.0,vasc,mel,0.0,0.0
S,AsyCo,0.0,vasc,bcc,0.0,0.0
S,AsyCo,0.0,vasc,akiec,0.0,0.0
S,AsyCo,0.0,vasc,vasc,94.0,0.9591836734693877
S,AsyCo,0.0,vasc,df,3.0,0.030612244897959183
S,AsyCo,0.0,df,nv,0.0,0.0
S,AsyCo,0.0,df,bkl,0.0,0.0
S,AsyCo,0.0,df,mel,2.0,0.0273972602739726
S,AsyCo,0.0,df,bcc,1.0,0.0136986301369863
S,AsyCo,0.0,df,akiec,4.0,0.0547945205479452
S,AsyCo,0.0,df,vasc,3.0,0.0410958904109589
S,AsyCo,0.0,df,df,63.0,0.863013698630137
S,AsyCo,0.1,nv,nv,49.0,0.0090690357208958
S,AsyCo,0.1,nv,bkl,94.0,0.017397741995187857
S,AsyCo,0.1,nv,mel,1049.0,0.19415139737183046
S,AsyCo,0.1,nv,bcc,79.0,0.014621506570423838
S,AsyCo,0.1,nv,akiec,179.0,0.033129742735517304
S,AsyCo,0.1,nv,vasc,2537.0,0.4695539515084213
S,AsyCo,0.1,nv,df,1416.0,0.2620766240977235
S,AsyCo,0.1,bkl,nv,2.0,0.002751031636863824
S,AsyCo,0.1,bkl,bkl,101.0,0.13892709766162312
S,AsyCo,0.1,bkl,mel,122.0,0.16781292984869325
S,AsyCo,0.1,bkl,bcc,79.0,0.10866574965612105
S,AsyCo,0.1,bkl,akiec,175.0,0.2407152682255846
S,AsyCo,0.1,bkl,vasc,57.0,0.07840440165061899
S,AsyCo,0.1,bkl,df,191.0,0.2627235213204952
S,AsyCo,0.1,mel,nv,6.0,0.009771986970684038
S,AsyCo,0.1,mel,bkl,40.0,0.06514657980456026
S,AsyCo,0.1,mel,mel,271.0,0.44136807817589574
S,AsyCo,0.1,mel,bcc,23.0,0.03745928338762215
S,AsyCo,0.1,mel,akiec,114.0,0.18566775244299674
